Time / s	Current / pA
0.785732894575611	-22.5097099078002
0.791802201908783	-22.5654699075718
0.797871509241954	-22.7022399070116
0.803940816575127	-22.647949907234
0.810010123908298	-22.5096099078006
0.81607943124147	-22.510989907795
0.822148738574642	-22.3623699084037
0.828218045907814	-22.422599908157
0.834287353240986	-22.6268599073204
0.840356660574158	-22.6496799072269
0.84642596790733	-22.7274099069085
0.852495275240502	-22.8139999065539
0.858564582573674	-22.6324099072976
0.864633889906846	-22.5202299077571
0.870703197240018	-22.4188899081722
0.87677250457319	-22.285409908719
0.882841811906362	-22.403079908237
0.888911119239534	-22.5581199076019
0.894980426572706	-22.5977199074397
0.901049733905878	-22.7883599066589
0.90711904123905	-22.729239906901
0.913188348572222	-22.6950099070412
0.919257655905394	-22.6718999071359
0.925326963238566	-22.4866899078945
0.931396270571738	-22.3770399083436
0.93746557790491	-22.5087699078041
0.943534885238081	-22.4570099080161
0.949604192571254	-22.6170099073607
0.955673499904425	-22.7782299067004
0.961742807237597	-22.7388299068618
0.967812114570769	-22.7944799066338
0.973881421903941	-22.7653199067532
0.979950729237113	-22.5519499076272
0.986020036570285	-22.5537799076197
0.992089343903457	-22.5507599076321
0.998158651236629	-22.5673199075643
1.0042279585698	-22.7213399069334
1.01029726590297	-22.7480299068241
1.01636657323615	-22.7622699067657
1.02243588056932	-22.7631599067621
1.02850518790249	-22.5763799075271
1.03457449523566	-22.4838099079063
1.04064380256883	-22.5542299076179
1.046713109902	-22.5174599077685
1.05278241723518	-22.8084799065765
1.05885172456835	-22.9813699058683
1.06492103190152	-22.885019906263
1.07099033923469	-22.8237599065139
1.07705964656786	-22.6002199074295
1.08312895390104	-22.316649908591
1.08919826123421	-22.3035899086445
1.09526756856738	-22.360589908411
1.10133687590055	-22.5234999077437
1.10740618323372	-22.7799699066932
1.1134754905669	-22.8025899066006
1.11954479790007	-22.7487999068209
1.12561410523324	-22.6217699073412
1.13168341256641	-22.371329908367
1.13775271989958	-22.2657499087995
1.14382202723276	-22.3986299082552
1.14989133456593	-22.4796799079232
1.1559606418991	-22.7509399068121
1.16202994923227	-22.8813899062778
1.16809925656544	-22.6994199070232
1.17416856389862	-22.5994599074326
1.18023787123179	-22.3962099082651
1.18630717856496	-22.2035299090543
1.19237648589813	-22.3969499082621
1.1984457932313	-22.5971299074422
1.20451510056448	-22.7386199068626
1.21058440789765	-22.9784499058803
1.21665371523082	-22.9111499061559
1.22272302256399	-22.6962199070363
1.22879232989716	-22.5376599076857
1.23486163723034	-22.2982999086662
1.24093094456351	-22.3395399084972
1.26306955922985	-22.6826899070917
1.26913886656302	-22.841069906443
1.2752081738962	-22.7439899068406
1.28127748122937	-22.7142999069622
1.28734678856254	-22.6760799071188
1.29341609589571	-22.4679899079711
1.29948540322888	-22.4943199078633
1.30555471056206	-22.4877199078903
1.31162401789523	-22.4893999078834
1.3176933252284	-22.6412299072615
1.32376263256157	-22.765859906751
1.32983193989474	-22.7296399068994
1.33590124722791	-22.8473299064173
1.34197055456109	-22.778799906698
1.34803986189426	-22.6226899073375
1.35410916922743	-22.6002699074293
1.3601784765606	-22.4556999080215
1.36624778389377	-22.4881399078886
1.37231709122695	-22.6403399072652
1.37838639856012	-22.6891199070654
1.38445570589329	-22.8418799064397
1.39052501322646	-22.8665399063387
1.39659432055963	-22.667479907154
1.40266362789281	-22.6318799072998
1.40873293522598	-22.5584599076005
1.41480224255915	-22.4524499080348
1.42087154989232	-22.6350299072869
1.42694085722549	-22.6736699071286
1.43301016455867	-22.7103399069784
1.43907947189184	-22.8109199065665
1.44514877922501	-22.7249499069186
1.45121808655818	-22.6036799074153
1.45728739389135	-22.5867299074848
1.46335670122453	-22.4681899079703
1.4694260085577	-22.5195599077599
1.47549531589087	-22.6399899072666
1.48156462322404	-22.6894699070639
1.48763393055721	-22.8064799065847
1.49370323789039	-22.8657799063418
1.49977254522356	-22.7059899069963
1.50584185255673	-22.6751999071224
1.5119111598899	-22.5568999076069
1.51798046722307	-22.4732099079497
1.52404977455625	-22.6242499073311
1.53011908188942	-22.6708599071402
1.53618838922259	-22.668219907151
1.54225769655576	-22.7997799066121
1.54832700388893	-22.7365499068711
1.55439631122211	-22.6419999072584
1.56046561855528	-22.6615999071781
1.56653492588845	-22.5373299076871
1.57260423322162	-22.6059299074061
1.57867354055479	-22.7171399069506
1.58474284788797	-22.6306899073047
1.59081215522114	-22.707759906989
1.59688146255431	-22.7138799069639
1.60295076988748	-22.6037799074149
1.60902007722065	-22.6987599070259
1.61508938455383	-22.6427399072553
1.621158691887	-22.6218499073409
1.62722799922017	-22.7628899067632
1.63329730655334	-22.7162799069541
1.63936661388651	-22.7500299068159
1.64543592121968	-22.8062999065854
1.65150522855286	-22.69043990706
1.65757453588603	-22.6292899073104
1.6636438432192	-22.6841099070859
1.66971315055237	-22.5885399074773
1.67578245788554	-22.6369499072791
1.68185176521872	-22.7453299068351
1.68792107255189	-22.7171099069507
1.69399037988506	-22.7952799066305
1.70005968721823	-22.7410299068527
1.7061289945514	-22.5943699074535
1.71219830188458	-22.5592299075974
1.71826760921775	-22.5354599076948
1.72433691655092	-22.4979599078484
1.73040622388409	-22.6717199071366
1.73647553121726	-22.7466699068296
1.74254483855044	-22.8332299064751
1.74861414588361	-22.9463999060115
1.75468345321678	-22.7483499068228
1.76075276054995	-22.6517999072182
1.76682206788312	-22.669679907145
1.7728913752163	-22.5468199076482
1.77896068254947	-22.6272299073189
1.78502998988264	-22.7244799069205
1.79109929721581	-22.6713699071381
1.79716860454898	-22.782949906681
1.80323791188216	-22.7472199068274
1.80930721921533	-22.6317499073003
1.8153765265485	-22.6305899073051
1.82144583388167	-22.6432699072532
1.82751514121484	-22.6323399072979
1.83358444854802	-22.8246099065104
1.83965375588119	-22.8245299065107
1.84572306321436	-22.8812299062785
1.85179237054753	-22.9210199061155
1.8578616778807	-22.7353099068762
1.86393098521388	-22.6132599073761
1.88606959988022	-22.3712899083672
1.89213890721339	-22.6211499073438
1.89820821454656	-22.669929907144
1.90427752187973	-22.8689499063288
1.91034682921291	-23.0518899055795
1.91641613654608	-22.940429906036
1.92248544387925	-22.8053199065894
1.92855475121242	-22.6302599073065
1.93462405854559	-22.3750199083519
1.94069336587877	-22.4324799081166
1.94676267321194	-22.5433499076624
1.95283198054511	-22.6150399073688
1.95890128787828	-22.8765899062975
1.96497059521145	-22.8819599062755
1.97103990254463	-22.813709906555
1.9771092098778	-22.7941499066352
1.98317851721097	-22.6193199073513
1.98924782454414	-22.6573699071954
1.99531713187731	-22.8004599066093
2.00138643921049	-22.8054899065887
2.00745574654366	-22.9324199060688
2.01352505387683	-22.9745499058962
2.01959436121	-22.8085499065762
2.02566366854317	-22.7745899067153
2.03173297587635	-22.6645999071658
2.03780228320952	-22.5329299077051
2.04387159054269	-22.6717899071363
2.04994089787586	-22.7239499069227
2.05601020520903	-22.7449199068368
2.06207951254221	-22.8673999063351
2.06814881987538	-22.8388299064522
2.07421812720855	-22.8414199064415
2.08028743454172	-22.8965699062156
2.08635674187489	-22.7635999067603
2.09242604920807	-22.6994799070229
2.09849535654124	-22.6952299070403
2.10456466387441	-22.5630499075817
2.11063397120758	-22.5659899075697
2.11670327854075	-22.6367599072798
2.12277258587393	-22.5835199074979
2.1288418932071	-22.7843899066751
2.13491120054027	-22.8422699064381
2.14098050787344	-22.7783799066998
2.14704981520661	-22.8808799062799
2.15311912253979	-22.7898299066529
2.15918842987296	-22.6954399070395
2.16525773720613	-22.7193999069413
2.1713270445393	-22.631579907301
2.17739635187247	-22.5628799075824
2.18346565920565	-22.6998199070215
2.18953496653882	-22.6680299071518
2.19560427387199	-22.7618999067673
2.20167358120516	-22.8549599063861
2.20774288853833	-22.7638099067594
2.2138121958715	-22.7860399066684
2.21988150320468	-22.7825399066827
2.22595081053785	-22.6218699073408
2.23202011787102	-22.7647499067556
2.23808942520419	-22.7967999066243
2.24415873253736	-22.776619906707
2.25022803987054	-22.8713099063191
2.25629734720371	-22.7859199066689
2.26236665453688	-22.6996499070222
2.26843596187005	-22.7730199067217
2.27450526920322	-22.6439499072504
2.2805745765364	-22.6192399073516
2.28664388386957	-22.7952799066305
2.29271319120274	-22.7648299067553
2.29878249853591	-22.8548799063864
2.30485180586908	-22.9030499061891
2.31092111320226	-22.8137699065548
2.31699042053543	-22.7216999069319
2.3230597278686	-22.5958899074472
2.32912903520177	-22.4081799082161
2.33519834253494	-22.4510699080404
2.34126764986812	-22.5470499076473
2.34733695720129	-22.6938199070461
2.35340626453446	-22.9648299059361
2.35947557186763	-23.0329799056569
2.3655448792008	-22.9528399059852
2.37161418653398	-22.8535699063918
2.37768349386715	-22.5563799076091
2.38375280120032	-22.3993499082523
2.38982210853349	-22.4908899078773
2.39589141586666	-22.6038899074145
2.40196072319984	-22.9042199061843
2.40803003053301	-23.17869990506
2.41409933786618	-23.1498599051782
2.42016864519935	-23.0897799054243
2.42623795253252	-22.9479499060052
2.4323072598657	-22.6450399072459
2.43837656719887	-22.6973199070318
2.44444587453204	-22.7241799069218
2.45051518186521	-22.7667399067474
2.45658448919838	-22.9588599059605
2.46265379653155	-22.9976499058016
2.46872310386473	-22.9486199060025
2.4747924111979	-23.003659905777
2.48086171853107	-22.862539906355
2.48693102586424	-22.806149906586
2.50905973785142	-22.8416699064405
2.51511914250542	-23.0280199056772
2.52117854715943	-23.0748699054853
2.52723795181343	-23.1308399052561
2.53329735646744	-23.2225499048804
2.53935676112144	-23.0335299056547
2.54541616577544	-23.0309599056652
2.55147557042945	-23.0420899056196
2.55753497508345	-22.9349299060585
2.56359437973746	-23.1004399053806
2.56965378439146	-23.2028199049612
2.57571318904547	-23.243159904796
2.58177259369947	-23.3172599044925
2.58783199835347	-23.2600999047266
2.59389140300748	-23.158679905142
2.59995080766148	-23.2075499049419
2.60601021231549	-23.2347199048306
2.61206961696949	-23.3553599043364
2.61812902162349	-23.5803799034148
2.6241884262775	-23.6609099030849
2.6302478309315	-23.6712699030425
2.63630723558551	-23.712169902875
2.64236664023951	-23.5660999034733
2.64842604489352	-23.5918599033677
2.65448544954752	-23.7281199028096
2.66054485420152	-23.7777199026065
2.66660425885553	-24.0566599014639
2.67266366350953	-24.2366999007265
2.67872306816354	-24.1986899008822
2.68478247281754	-24.2941199004913
2.69084187747155	-24.1543099010639
2.69690128212555	-23.943109901929
2.70296068677955	-23.9197799020246
2.70902009143356	-23.744379902743
2.71507949608756	-23.7334799027877
2.72113890074157	-23.8067199024877
2.72719830539557	-23.7323399027923
2.73325771004957	-23.7421199027523
2.73931711470358	-23.6707099030448
2.74537651935758	-23.4539299039327
2.75143592401159	-23.3920199041863
2.75749532866559	-23.2794199046475
2.7635547333196	-23.1976699049823
2.7696141379736	-23.3311099044358
2.7756735426276	-23.452399903939
2.78173294728161	-23.4602199039069
2.78779235193561	-23.7001199029243
2.79385175658962	-23.5149799036826
2.79991116124362	-23.2698999046865
2.80597056589762	-23.0512399055821
2.81202997055163	-22.8488099064113
2.81808937520563	-22.7686499067396
2.82414877985964	-23.0411899056233
2.83020818451364	-23.3420599043909
2.83626758916765	-23.6532099031165
2.84232699382165	-23.7805899025947
2.84838639847565	-23.4707299038639
2.85444580312966	-23.2190399048948
2.86050520778366	-22.8616199063588
2.86656461243767	-22.5716499075465
2.87262401709167	-22.7711999067292
2.87868342174567	-23.0052599057705
2.88474282639968	-23.1927099050027
2.89080223105368	-23.4151399040916
2.89686163570769	-23.2682199046934
2.90292104036169	-23.0109999057469
2.9089804450157	-22.9632599059425
2.9150398496697	-22.8861199062585
2.9210992543237	-23.1142899053239
2.92715865897771	-23.3726999042654
2.93321806363171	-23.4624699038977
2.93927746828572	-23.3476699043679
2.94533687293972	-23.1115099053353
2.95139627759373	-22.717539906949
2.95745568224773	-22.6151099073685
2.96351508690173	-22.7003299070194
2.96957449155574	-22.8401299064468
2.97563389620974	-23.3068699045351
2.98169330086375	-23.4536399039339
2.98775270551775	-23.3692099042797
2.99381211017175	-23.2980399045712
2.99987151482576	-23.0390399056321
3.00593091947976	-22.8966399062154
3.01199032413377	-23.0200699057098
3.01804972878777	-23.1025799053718
3.02410913344178	-23.1896099050154
3.03016853809578	-23.254629904749
3.03622794274978	-23.0211899057052
3.04228734740379	-22.8522399063972
3.04834675205779	-22.7560199067913
3.0544061567118	-22.6683899071503
3.0604655613658	-22.9110499061563
3.06652496601981	-23.123529905286
3.07258437067381	-23.237799904818
3.07864377532781	-23.4084199041191
3.08470317998182	-23.2525299047576
3.09076258463582	-23.010509905749
3.09682198928983	-22.9754299058926
3.10288139394383	-22.8099599065704
3.10894079859783	-22.873289906311
3.13106951058501	-22.9945999058141
3.13713881791818	-23.0452799056065
3.14320812525135	-22.9472199060082
3.14927743258453	-22.9911899058281
3.1553467399177	-23.1055799053595
3.16141604725087	-23.1557799051539
3.16748535458404	-23.2683999046926
3.17355466191721	-23.301269904558
3.17962396925039	-23.0841599054473
3.18569327658356	-23.0137599057356
3.19176258391673	-22.8980699062095
3.1978318912499	-22.8064299065849
3.20390119858307	-22.9663799059297
3.20997050591625	-23.0510799055828
3.21603981324942	-23.0304299056674
3.22210912058259	-23.21289990492
3.22817842791576	-23.1480299051857
3.23424773524893	-23.0916399054166
3.24031704258211	-23.1812099050498
3.24638634991528	-23.0591599055497
3.25245565724845	-23.0756999054819
3.25852496458162	-23.1053499053605
3.26459427191479	-22.9978199058009
3.27066357924797	-23.0231299056973
3.27673288658114	-23.0975399053925
3.28280219391431	-23.1165399053147
3.28887150124748	-23.2391099048126
3.29494080858065	-23.2824999046349
3.30101011591383	-23.1661599051114
3.307079423247	-23.1905999050113
3.31314873058017	-22.9982299057992
3.31921803791334	-22.8264599065028
3.32528734524651	-22.9161099061356
3.33135665257969	-22.9333799060649
3.33742595991286	-23.1115099053353
3.34349526724603	-23.3620399043091
3.3495645745792	-23.353519904344
3.35563388191237	-23.2794399046474
3.36170318924554	-23.1985899049786
3.36777249657872	-22.9412199060328
3.37384180391189	-22.8884399062489
3.37991111124506	-22.9478999060054
3.38598041857823	-22.9908899058293
3.3920497259114	-23.2369899048213
3.39811903324458	-23.2845699046264
3.40418834057775	-23.2085399049378
3.41025764791092	-23.2068799049446
3.41632695524409	-22.9908799058294
3.42239626257726	-22.8869099062552
3.42846556991044	-22.9903599058315
3.43453487724361	-23.0884199054298
3.44060418457678	-23.2096699049332
3.44667349190995	-23.3913199041892
3.45274279924312	-23.3035699045486
3.4588121065763	-23.1819799050466
3.46488141390947	-23.0950899054025
3.47095072124264	-22.8402299064464
3.47702002857581	-22.8552399063849
3.48308933590898	-22.9475599060068
3.48915864324216	-22.9782299058812
3.49522795057533	-23.1767799050679
3.5012972579085	-23.2965099045775
3.50736656524167	-23.2495799047697
3.51343587257484	-23.2878199046131
3.51950517990802	-23.0865799054374
3.52557448724119	-22.9919299058251
3.53164379457436	-23.0673599055161
3.53771310190753	-22.9383699060444
3.5437824092407	-23.001709905785
3.54985171657388	-23.1341899052424
3.55592102390705	-23.1225899052899
3.56199033124022	-23.1319299052516
3.56805963857339	-23.1648199051169
3.57412894590656	-23.0431499056153
3.58019825323974	-23.0675799055152
3.58626756057291	-23.030749905666
3.59233686790608	-23.021969905702
3.59840617523925	-23.1449999051981
3.60447548257242	-23.1661099051116
3.6105447899056	-23.1215599052941
3.61661409723877	-23.1543399051598
3.62268340457194	-23.0506299055846
3.62875271190511	-22.9064299061753
3.63482201923828	-23.0155699057282
3.64089132657146	-23.0611299055416
3.64696063390463	-23.2395199048109
3.6530299412378	-23.4638799038919
3.65909924857097	-23.4055999041307
3.66516855590414	-23.3774599042459
3.67123786323732	-23.3104799045203
3.67730717057049	-22.9924599058229
3.68337647790366	-22.9048599061817
3.68944578523683	-22.8848099062638
3.69551509257	-22.8847299062641
3.70158439990317	-23.1519999051694
3.70765370723635	-23.2314699048439
3.71372301456952	-23.3110699045179
3.71979232190269	-23.3945499041759
3.72586162923586	-23.2795799046468
3.73193093656903	-23.1575399051467
3.75408935036953	-23.118159905308
3.76017845683685	-23.2287199048552
3.76626756330417	-23.2009999049687
3.77235666977149	-23.2627899047156
3.77844577623882	-23.2228799048791
3.78453488270614	-22.9885099058391
3.79062398917346	-22.9826999058629
3.79671309564078	-22.9242599061022
3.8028022021081	-22.9063599061755
3.80889130857543	-23.1246899052813
3.81498041504275	-23.2164299049055
3.82106952151007	-23.2374799048193
3.82715862797739	-23.2976399045729
3.83324773444471	-23.1585499051426
3.83933684091204	-23.1029899053702
3.84542594737936	-23.1326299052487
3.85151505384668	-23.040759905625
3.857604160314	-23.2067099049453
3.86369326678132	-23.2464999047823
3.86978237324865	-23.1521499051688
3.87587147971597	-23.2384099048155
3.88196058618329	-23.0610899055418
3.88804969265061	-22.982429905864
3.89413879911793	-23.00535990577
3.90022790558526	-22.9826899058629
3.90631701205258	-22.9050999061807
3.9124061185199	-22.9896899058342
3.91849522498722	-22.9190099061237
3.92458433145454	-22.8685999063302
3.93067343792187	-22.9586999059612
3.93676254438919	-22.9642699059384
3.94285165085651	-23.1015299053761
3.94894075732383	-23.2168299049039
3.95502986379115	-23.1598499051373
3.96111897025847	-23.2128599049201
3.9672080767258	-23.1460899051936
3.97329718319312	-22.9773299058849
3.97938628966044	-22.9903799058314
3.98547539612776	-22.9560999059718
3.99156450259508	-22.8571399063772
3.99765360906241	-22.9959199058087
4.00374271552973	-22.9140799061439
4.00983182199705	-22.8681199063322
4.01592092846437	-23.0524299055772
4.02201003493169	-23.0399899056282
4.02809914139902	-23.0973499053933
4.03418824786634	-23.1980499049808
4.04027735433366	-23.1305499052573
4.04636646080098	-23.0686299055109
4.0524555672683	-23.0104199057493
4.05854467373563	-22.9013399061961
4.06463378020295	-22.9766599058876
4.07072288667027	-22.9529099059849
4.07681199313759	-22.9136699061456
4.08290109960491	-23.0053299057702
4.08899020607224	-22.9433399060241
4.09507931253956	-22.80516990659
4.10116841900688	-22.9494499059991
4.1072575254742	-22.8851799062623
4.11334663194152	-22.969489905917
4.11943573840885	-23.1534999051633
4.12552484487617	-23.1534999051633
4.13161395134349	-23.16160990513
4.13770305781081	-23.1549599051573
4.14379216427813	-22.9215999061131
4.14988127074546	-22.7571699067866
4.15597037721278	-22.6521799072167
4.1620594836801	-22.5987099074357
4.16814859014742	-22.8042599065937
4.17423769661474	-23.0420899056196
4.18032680308207	-23.1942599049963
4.18641590954939	-23.3463599043733
4.19250501601671	-23.22509990487
4.19859412248403	-22.9917899058256
4.20468322895135	-22.9732299059017
4.21077233541868	-22.7267599069112
4.216861441886	-22.7093499069825
4.22295054835332	-22.9581599059634
4.22903965482064	-23.0243199056924
4.23512876128796	-23.0475299055973
4.24121786775529	-23.1169199053131
4.24730697422261	-22.8852899062619
4.25339608068993	-22.8352199064669
4.25948518715725	-22.7723199067246
4.26557429362457	-22.7093499069825
4.27166340009189	-22.9149099061405
4.27775250655922	-23.0867599054366
4.28384161302654	-23.1824099050448
4.28993071949386	-23.258289904734
4.29601982596118	-23.0622099055372
4.3021089324285	-22.9010799061972
4.30819803889583	-22.8212299065242
4.31428714536315	-22.6495299072275
4.32037625183047	-22.6322799072982
4.32646535829779	-22.8640499063489
4.33255446476511	-22.9601099059554
4.33864357123244	-23.2495999047696
4.34473267769976	-23.4196199040732
4.35082178416708	-23.2619399047191
4.3569108906344	-23.085209905443
4.37907920711406	-22.5413799076705
4.3851584171264	-22.653319907212
4.39123762713874	-22.7433299068433
4.39731683715108	-23.098879905387
4.40339604716342	-23.2465099047823
4.40947525717576	-23.208739904937
4.4155544671881	-23.2362799048242
4.42163367720044	-22.9354999060562
4.42771288721278	-22.7186699069443
4.43379209722512	-22.716319906954
4.43987130723746	-22.5988899074349
4.4459505172498	-22.7971499066229
4.45202972726214	-23.0005999057895
4.45810893727448	-23.0645599055276
4.46418814728682	-23.0804499054625
4.47026735729916	-23.0151899057298
4.4763465673115	-22.7358899068738
4.48242577732384	-22.6711999071388
4.48850498733618	-22.6940199070453
4.49458419734852	-22.7332399068847
4.50066340736086	-23.0609299055424
4.5067426173732	-23.2721599046772
4.51282182738554	-23.2711599046813
4.51890103739788	-23.284189904628
4.52498024741022	-22.9504599059949
4.53105945742256	-22.6647499071652
4.5371386674349	-22.552479907625
4.54321787744724	-22.4230199081553
4.54929708745958	-22.544669907657
4.55537629747192	-22.8603899063638
4.56145550748426	-22.9900299058328
4.56753471749659	-23.1900499050136
4.57361392750893	-23.2861699046198
4.57969313752128	-23.1454099051964
4.58577234753361	-23.0782099054717
4.59185155754595	-22.949209906
4.59793076755829	-22.7195699069406
4.60400997757063	-22.7326399068871
4.61008918758297	-22.6823099070933
4.61616839759531	-22.700449907019
4.62224760760765	-22.8593299063682
4.62832681761999	-22.8142499065528
4.63440602763233	-22.8764399062981
4.64048523764467	-22.9829399058619
4.64656444765701	-22.9557199059734
4.65264365766935	-23.0221399057013
4.65872286768169	-23.1555999051547
4.66480207769403	-22.9947699058134
4.67088128770637	-22.991199905828
4.67696049771871	-22.8892299062457
4.68303970773105	-22.6448099072469
4.68911891774339	-22.6239199073324
4.69519812775573	-22.7043799070029
4.70127733776807	-22.7163699069537
4.70735654778041	-22.9742699058974
4.71343575779275	-23.0697599055063
4.71951496780509	-23.0734099054913
4.72559417781743	-23.1561499051524
4.73167338782977	-22.9820999058653
4.73775259784211	-22.8777399062928
4.74383180785445	-22.8221199065206
4.74991101786679	-22.7091299069834
4.75599022787913	-22.7327899068865
4.76206943789147	-22.8550299063858
4.76814864790381	-22.825679906506
4.77422785791615	-22.9221699061108
4.78030706792849	-22.971679905908
4.78638627794083	-22.8186199065349
4.79246548795316	-22.8424299064374
4.7985446979655	-22.7631999067619
4.80462390797784	-22.6683899071503
4.81070311799018	-22.8677099063339
4.81678232800252	-22.979739905875
4.82286153801486	-23.0448999056081
4.8289407480272	-23.1659999051121
4.83501995803954	-23.0134899057367
4.84109916805188	-22.8330899064757
4.84717837806422	-22.6685899071495
4.85325758807656	-22.4610099079997
4.8593367980889	-22.5326199077064
4.86541600810124	-22.7594199067774
4.87149521811358	-22.8452999064256
4.87757442812592	-23.0179399057185
4.88365363813826	-23.0671199055171
4.8897328481506	-22.9105099061585
4.89581205816294	-22.8629699063533
4.90189126817528	-22.7513999068103
4.90797047818762	-22.6838599070869
4.91404968819996	-22.9117899061533
4.9201288982123	-22.9484299060032
4.92620810822464	-22.9851999058526
4.93228731823698	-23.0597899055471
4.93836652824932	-22.8966999062151
4.94444573826166	-22.7806299066905
4.950524948274	-22.7425299068466
4.95660415828634	-22.675049907123
4.96268336829868	-22.8008499066077
4.96876257831102	-22.9389399060421
4.97484178832336	-22.9326599060678
4.9809209983357	-23.0574199055568
5.00306951568121	-22.824939906509
5.00913882301438	-22.8073999065809
5.01520813034755	-22.6290099073116
5.02127743768072	-22.6773599071135
5.0273467450139	-22.7153099069581
5.03341605234707	-22.7198699069394
5.03948535968024	-22.8237799065138
5.04555466701341	-22.8561399063813
5.05162397434658	-22.8065999065842
5.05769328167976	-22.9448899060177
5.06376258901293	-22.8871599062542
5.0698318963461	-22.8279599064967
5.07590120367927	-22.9307099060758
5.08197051101244	-22.8136699065552
5.08803981834562	-22.8263599065032
5.09410912567879	-22.7997699066121
5.10017843301196	-22.6117599073822
5.10624774034513	-22.6351999072862
5.1123170476783	-22.6290399073115
5.11838635501147	-22.5912299074663
5.12445566234465	-22.7736399067192
5.13052496967782	-22.9014199061958
5.13659427701099	-22.9385699060436
5.14266358434416	-23.0459399056038
5.14873289167733	-22.9522899059874
5.15480219901051	-22.7331299068851
